"Gene ID","source_id","Organism","Genomic Location (Gene)","Product Description","Gene has Unmatched Transcripts","Gene Name or Symbol","gene_source_id","Previous ID(s)","Transcript Product Description","Chromosome","Genomic Location (Transcript)","Genomic Sequence ID","Ortholog count","Ortholog Group","Paralog count","# Exons in Gene","# Exons in Transcript","# Transcripts","Annotated 3' UTR length","Annotated 5' UTR length","Gene Strand","Gene Type","Is Pseudo","Transcript Length"
"PCOAH_00038940","PCOAH_00038940-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,014,782..1,016,288(-)","Uncharacterized protein","no","null","PCOAH_00038940","null","Uncharacterized protein","12","CP016250:1014782..1016288(-)","CP016250","43","OG6_533546","0","5","5","1","null","null","reverse","protein coding","No","762"
"PCOAH_00038950","PCOAH_00038950-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,017,983..1,018,600(+)","Uncharacterized protein","no","null","PCOAH_00038950","null","Uncharacterized protein","12","CP016250:1017983..1018600(+)","CP016250","43","OG6_533731","0","1","1","1","null","null","forward","protein coding","No","618"
"PCOAH_00038960","PCOAH_00038960-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,019,636..1,020,053(-)","Uncharacterized protein","no","null","PCOAH_00038960","null","Uncharacterized protein","12","CP016250:1019636..1020053(-)","CP016250","43","OG6_160747","0","2","2","1","null","null","reverse","protein coding","No","288"
"PCOAH_00038970","PCOAH_00038970-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,020,694..1,023,221(+)","Uncharacterized protein","no","null","PCOAH_00038970","null","Uncharacterized protein","12","CP016250:1020694..1023221(+)","CP016250","44","OG6_533057","0","7","7","1","null","null","forward","protein coding","No","1743"
"PCOAH_00038980","PCOAH_00038980-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,023,724..1,024,188(-)","Uncharacterized protein","no","null","PCOAH_00038980","null","Uncharacterized protein","12","CP016250:1023724..1024188(-)","CP016250","44","OG6_532708","0","1","1","1","null","null","reverse","protein coding","No","465"
"PCOAH_00038990","PCOAH_00038990-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,025,632..1,026,525(+)","Ribosomal protein S19","no","null","PCOAH_00038990","null","Ribosomal protein S19","12","CP016250:1025632..1026525(+)","CP016250","44","OG6_100373","0","2","2","1","null","null","forward","protein coding","No","438"
"PCOAH_00039000","PCOAH_00039000-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,027,293..1,030,076(-)","Uncharacterized protein","no","null","PCOAH_00039000","null","Uncharacterized protein","12","CP016250:1027293..1030076(-)","CP016250","38","OG6_533331","0","1","1","1","null","null","reverse","protein coding","No","2784"
"PCOAH_00039010","PCOAH_00039010-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,031,361..1,031,933(-)","Uncharacterized protein","no","null","PCOAH_00039010","null","Uncharacterized protein","12","CP016250:1031361..1031933(-)","CP016250","43","OG6_148529","0","2","2","1","null","null","reverse","protein coding","No","432"
"PCOAH_00039020","PCOAH_00039020-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,034,225..1,034,815(-)","Ferredoxin","no","null","PCOAH_00039020","null","Ferredoxin","12","CP016250:1034225..1034815(-)","CP016250","44","OG6_106507","0","1","1","1","null","null","reverse","protein coding","No","591"
"PCOAH_00039030","PCOAH_00039030-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,036,011..1,037,264(+)","Glycerol-3-phosphate acyltransferase","no","null","PCOAH_00039030","null","Glycerol-3-phosphate acyltransferase","12","CP016250:1036011..1037264(+)","CP016250","43","OG6_114319","0","1","1","1","null","null","forward","protein coding","No","1254"
"PCOAH_00039040","PCOAH_00039040-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,039,011..1,043,249(+)","Uncharacterized protein","no","null","PCOAH_00039040","null","Uncharacterized protein","12","CP016250:1039011..1043249(+)","CP016250","10","OG6r1_103574","0","1","1","1","null","null","forward","protein coding","No","4239"
"PCOAH_00039050","PCOAH_00039050-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,047,425..1,048,601(+)","KIR protein","no","null","PCOAH_00039050","null","KIR protein","12","CP016250:1047425..1048601(+)","CP016250","2","OG6r1_113295","2","2","2","1","null","null","forward","protein coding","No","1062"
"PCOAH_00039060","PCOAH_00039060-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,052,205..1,056,084(-)","Structural maintenance of chromosomes protein","no","null","PCOAH_00039060","null","Structural maintenance of chromosomes protein","12","CP016250:1052205..1056084(-)","CP016250","44","OG6_101492","0","2","2","1","null","null","reverse","protein coding","No","3657"
"PCOAH_00039070","PCOAH_00039070-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,057,205..1,060,996(+)","Uncharacterized protein","no","null","PCOAH_00039070","null","Uncharacterized protein","12","CP016250:1057205..1060996(+)","CP016250","44","OG6_150866","0","8","8","1","null","null","forward","protein coding","No","2169"
"PCOAH_00039080","PCOAH_00039080-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,061,564..1,063,984(-)","Uncharacterized protein","no","null","PCOAH_00039080","null","Uncharacterized protein","12","CP016250:1061564..1063984(-)","CP016250","44","OG6_133955","0","1","1","1","null","null","reverse","protein coding","No","2421"
"PCOAH_00039090","PCOAH_00039090-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,066,561..1,068,693(-)","DNAJ-like Sec63-like protein","no","null","PCOAH_00039090","null","DNAJ-like Sec63-like protein","12","CP016250:1066561..1068693(-)","CP016250","44","OG6_102234","0","1","1","1","null","null","reverse","protein coding","No","2133"
"PCOAH_00039100","PCOAH_00039100-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,071,533..1,073,443(+)","Uncharacterized protein","no","null","PCOAH_00039100","null","Uncharacterized protein","12","CP016250:1071533..1073443(+)","CP016250","37","OG6_533701","0","1","1","1","null","null","forward","protein coding","No","1911"
"PCOAH_00039110","PCOAH_00039110-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,075,971..1,078,127(+)","Uncharacterized protein","no","null","PCOAH_00039110","null","Uncharacterized protein","12","CP016250:1075971..1078127(+)","CP016250","421","OG6_145873","11","1","1","1","null","null","forward","protein coding","No","2157"
"PCOAH_00039120","PCOAH_00039120-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,080,593..1,082,659(+)","Uncharacterized protein","no","null","PCOAH_00039120","null","Uncharacterized protein","12","CP016250:1080593..1082659(+)","CP016250","44","OG6_102202","0","1","1","1","null","null","forward","protein coding","No","2067"
"PCOAH_00039130","PCOAH_00039130-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,083,332..1,085,596(-)","Uncharacterized protein","no","null","PCOAH_00039130","null","Uncharacterized protein","12","CP016250:1083332..1085596(-)","CP016250","44","OG6_116261","0","1","1","1","null","null","reverse","protein coding","No","2265"
"PCOAH_00039140","PCOAH_00039140-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,087,059..1,089,743(-)","tRNA (Guanine26-N2/guanine27-N2)-dimethyltransferase","no","null","PCOAH_00039140","null","tRNA (Guanine26-N2/guanine27-N2)-dimethyltransferase","12","CP016250:1087059..1089743(-)","CP016250","45","OG6_101071","0","1","1","1","null","null","reverse","protein coding","No","2685"
"PCOAH_00039150","PCOAH_00039150-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,094,391..1,099,200(+)","Uncharacterized protein","no","null","PCOAH_00039150","null","Uncharacterized protein","12","CP016250:1094391..1099200(+)","CP016250","46","OG6_146143","0","12","12","1","null","null","forward","protein coding","No","3132"
"PCOAH_00039160","PCOAH_00039160-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,100,195..1,100,422(+)","Uncharacterized protein","no","null","PCOAH_00039160","null","Uncharacterized protein","12","CP016250:1100195..1100422(+)","CP016250","43","OG6_149561","0","1","1","1","null","null","forward","protein coding","No","228"
"PCOAH_00039170","PCOAH_00039170-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,103,358..1,108,838(+)","Uncharacterized protein","no","null","PCOAH_00039170","null","Uncharacterized protein","12","CP016250:1103358..1108838(+)","CP016250","11","OG6r1_102847","0","1","1","1","null","null","forward","protein coding","No","5481"
"PCOAH_00039180","PCOAH_00039180-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,109,552..1,112,092(-)","Uncharacterized protein","no","null","PCOAH_00039180","null","Uncharacterized protein","12","CP016250:1109552..1112092(-)","CP016250","44","OG6_101100","0","1","1","1","null","null","reverse","protein coding","No","2541"
"PCOAH_00039190","PCOAH_00039190-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,120,167..1,123,970(+)","Uncharacterized protein","no","null","PCOAH_00039190","null","Uncharacterized protein","12","CP016250:1120167..1123970(+)","CP016250","43","OG6_532615","0","1","1","1","null","null","forward","protein coding","No","3804"
"PCOAH_00039200","PCOAH_00039200-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,125,020..1,126,781(-)","ATP-dependent Clp protease adaptor protein ClpS containing protein","no","null","PCOAH_00039200","null","ATP-dependent Clp protease adaptor protein ClpS containing protein","12","CP016250:1125020..1126219(-)","CP016250","44","OG6_106777","0","5","5","1","null","562","reverse","protein coding","No","1159"
"PCOAH_00039210","PCOAH_00039210-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,127,484..1,129,172(+)","Uncharacterized protein","no","null","PCOAH_00039210","null","Uncharacterized protein","12","CP016250:1127484..1129172(+)","CP016250","44","OG6_102218","0","1","1","1","null","null","forward","protein coding","No","1689"
"PCOAH_00039220","PCOAH_00039220-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,129,868..1,132,186(-)","Uncharacterized protein","no","null","PCOAH_00039220","null","Uncharacterized protein","12","CP016250:1129868..1132186(-)","CP016250","44","OG6_137492","0","1","1","1","null","null","reverse","protein coding","No","2319"
"PCOAH_00039230","PCOAH_00039230-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,135,179..1,137,263(-)","KIR-like protein","no","null","PCOAH_00039230","null","KIR-like protein","12","CP016250:1135179..1137263(-)","CP016250","54","OG6r1_100030","55","3","3","1","null","null","reverse","protein coding","No","1134"
"PCOAH_00039240","PCOAH_00039240-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,142,384..1,144,343(-)","KIR protein","no","null","PCOAH_00039240","null","KIR protein","12","CP016250:1142384..1144343(-)","CP016250","6","OG6r1_103600","4","4","4","1","null","null","reverse","protein coding","No","1563"
"PCOAH_00039250","PCOAH_00039250-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,169,165..1,170,115(-)","Uncharacterized protein","no","null","PCOAH_00039250","null","Uncharacterized protein","12","CP016250:1169165..1170115(-)","CP016250","44","OG6_100609","0","1","1","1","null","null","reverse","protein coding","No","951"
"PCOAH_00039260","PCOAH_00039260-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,171,234..1,172,957(+)","Uncharacterized protein","no","null","PCOAH_00039260","null","Uncharacterized protein","12","CP016250:1171234..1172957(+)","CP016250","44","OG6_106569","0","6","6","1","null","null","forward","protein coding","No","627"
"PCOAH_00039270","PCOAH_00039270-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,174,072..1,176,089(+)","Small GTPase rab11","no","null","PCOAH_00039270","null","Small GTPase rab11","12","CP016250:1174558..1176089(+)","CP016250","46","OG6_100582","0","6","6","1","null","318","forward","protein coding","No","969"
"PCOAH_00039280","PCOAH_00039280-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,177,445..1,181,611(+)","Uncharacterized protein","no","null","PCOAH_00039280","null","Uncharacterized protein","12","CP016250:1177445..1181611(+)","CP016250","42","OG6_130917","0","1","1","1","null","null","forward","protein coding","No","4167"
"PCOAH_00039290","PCOAH_00039290-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,183,104..1,184,773(+)","Dihydrolipoamide succinyltransferase","no","null","PCOAH_00039290","null","Dihydrolipoamide succinyltransferase","12","CP016250:1183104..1184773(+)","CP016250","43","OG6_101182","0","3","3","1","null","null","forward","protein coding","No","1248"
"PCOAH_00039300","PCOAH_00039300-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,185,270..1,186,680(-)","Cyclophilin","no","null","PCOAH_00039300","null","Cyclophilin","12","CP016250:1185461..1186353(-)","CP016250","44","OG6_106640","0","4","4","1","191","327","reverse","protein coding","No","902"
"PCOAH_00039310","PCOAH_00039310-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,188,053..1,190,017(+)","Uncharacterized protein","no","null","PCOAH_00039310","null","Uncharacterized protein","12","CP016250:1188053..1190017(+)","CP016250","40","OG6_533772","0","1","1","1","null","null","forward","protein coding","No","1965"
"PCOAH_00039320","PCOAH_00039320-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,190,296..1,199,201(-)","Serine/threonine protein kinase","no","null","PCOAH_00039320","null","Serine/threonine protein kinase","12","CP016250:1190296..1199201(-)","CP016250","41","OG6_532330","0","4","4","1","null","null","reverse","protein coding","No","8118"
"PCOAH_00039330","PCOAH_00039330-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,201,176..1,202,443(+)","Uncharacterized protein","no","null","PCOAH_00039330","null","Uncharacterized protein","12","CP016250:1201839..1202443(+)","CP016250","86","OG6_107357","1","3","3","1","null","663","forward","protein coding","No","891"
"PCOAH_00039340","PCOAH_00039340-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,202,776..1,211,556(-)","Uncharacterized protein","no","null","PCOAH_00039340","null","Uncharacterized protein","12","CP016250:1202776..1211556(-)","CP016250","47","OG6_192907","0","1","1","1","null","null","reverse","protein coding","No","8781"
"PCOAH_00039350","PCOAH_00039350-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,212,561..1,215,019(+)","Palmitoyltransferase","no","null","PCOAH_00039350","null","Palmitoyltransferase","12","CP016250:1212561..1215019(+)","CP016250","44","OG6_104772","0","11","11","1","null","null","forward","protein coding","No","894"
"PCOAH_00039360","PCOAH_00039360-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,215,853..1,220,891(-)","Phosphodiesterase","no","null","PCOAH_00039360","null","Phosphodiesterase","12","CP016250:1215853..1220891(-)","CP016250","53","OG6_100946","0","9","9","1","null","null","reverse","protein coding","No","3486"
"PCOAH_00039370","PCOAH_00039370-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,223,266..1,226,964(+)","Phosphodiesterase","no","null","PCOAH_00039370","null","Phosphodiesterase","12","CP016250:1223266..1226964(+)","CP016250","46","OG6_106516","0","9","9","1","null","null","forward","protein coding","No","2340"
"PCOAH_00039380","PCOAH_00039380-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,228,597..1,230,011(+)","Uncharacterized protein","no","null","PCOAH_00039380","null","Uncharacterized protein","12","CP016250:1228597..1230011(+)","CP016250","46","OG6_139504","0","2","2","1","null","null","forward","protein coding","No","1104"
"PCOAH_00039390","PCOAH_00039390-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,230,620..1,233,574(+)","Uncharacterized protein","no","null","PCOAH_00039390","null","Uncharacterized protein","12","CP016250:1230620..1233574(+)","CP016250","35","OG6_533747","0","1","1","1","null","null","forward","protein coding","No","2955"
"PCOAH_00039400","PCOAH_00039400-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,234,201..1,236,908(+)","Uncharacterized protein","no","null","PCOAH_00039400","null","Uncharacterized protein","12","CP016250:1234201..1236908(+)","CP016250","42","OG6_138489","0","2","2","1","null","null","forward","protein coding","No","2568"
"PCOAH_00039410","PCOAH_00039410-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,237,570..1,239,647(-)","Uncharacterized protein","no","null","PCOAH_00039410","null","Uncharacterized protein","12","CP016250:1237570..1239604(-)","CP016250","44","OG6_533635","0","9","9","1","null","43","reverse","protein coding","No","673"
"PCOAH_00039420","PCOAH_00039420-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,240,662..1,241,773(-)","Uncharacterized protein","no","null","PCOAH_00039420","null","Uncharacterized protein","12","CP016250:1240662..1241773(-)","CP016250","45","OG6_138265","0","2","2","1","null","null","reverse","protein coding","No","741"
"PCOAH_00039430","PCOAH_00039430-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,243,716..1,254,290(-)","Uncharacterized protein","no","null","PCOAH_00039430","null","Uncharacterized protein","12","CP016250:1243716..1254290(-)","CP016250","1","OG6_110709","0","1","1","1","null","null","reverse","protein coding","No","10575"
"PCOAH_00039440","PCOAH_00039440-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,260,557..1,260,928(-)","Histone H2B","no","null","PCOAH_00039440","null","Histone H2B","12","CP016250:1260557..1260928(-)","CP016250","88","OG6_100082","1","1","1","1","null","null","reverse","protein coding","No","372"
"PCOAH_00039450","PCOAH_00039450-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,263,679..1,265,586(-)","Uncharacterized protein","no","null","PCOAH_00039450","null","Uncharacterized protein","12","CP016250:1263679..1265586(-)","CP016250","44","OG6_105032","0","1","1","1","null","null","reverse","protein coding","No","1908"
"PCOAH_00039460","PCOAH_00039460-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,267,432..1,271,406(+)","Uncharacterized protein","no","null","PCOAH_00039460","null","Uncharacterized protein","12","CP016250:1267432..1271406(+)","CP016250","6","OG6r1_107950","0","1","1","1","null","null","forward","protein coding","No","3975"
"PCOAH_00039470","PCOAH_00039470-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,274,455..1,275,509(-)","KIR protein","no","null","PCOAH_00039470","null","KIR protein","12","CP016250:1274455..1275509(-)","CP016250","45","OG6r1_100061","24","2","2","1","null","null","reverse","protein coding","No","888"
"PCOAH_00039480","PCOAH_00039480-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,282,339..1,283,469(-)","KIR protein","no","null","PCOAH_00039480","null","KIR protein","12","CP016250:1282339..1283469(-)","CP016250","0","OG6r1_129346","2","2","2","1","null","null","reverse","protein coding","No","723"
"PCOAH_00039490","PCOAH_00039490-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,292,264..1,293,076(-)","Uncharacterized protein","no","null","PCOAH_00039490","null","Uncharacterized protein","12","CP016250:1292264..1293076(-)","CP016250","43","OG6_532535","1","1","1","1","null","null","reverse","protein coding","No","813"
"PCOAH_00039500","PCOAH_00039500-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,295,376..1,299,187(+)","Zinc finger protein","no","null","PCOAH_00039500","null","Zinc finger protein","12","CP016250:1295376..1299187(+)","CP016250","44","OG6_100625","0","5","5","1","null","null","forward","protein coding","No","3033"
"PCOAH_00039510","PCOAH_00039510-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,300,024..1,301,170(-)","Uncharacterized protein","no","null","PCOAH_00039510","null","Uncharacterized protein","12","CP016250:1300024..1301170(-)","CP016250","44","OG6_533645","0","3","3","1","null","null","reverse","protein coding","No","735"
"PCOAH_00039520","PCOAH_00039520-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,303,128..1,304,303(+)","Transcription elongation factor S-II","no","null","PCOAH_00039520","null","Transcription elongation factor S-II","12","CP016250:1303128..1304303(+)","CP016250","48","OG6_101177","0","1","1","1","null","null","forward","protein coding","No","1176"
"PCOAH_00039530","PCOAH_00039530-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,305,456..1,307,385(+)","Uncharacterized protein","no","null","PCOAH_00039530","null","Uncharacterized protein","12","CP016250:1305456..1307385(+)","CP016250","44","OG6_145931","0","2","2","1","null","null","forward","protein coding","No","1650"
"PCOAH_00039540","PCOAH_00039540-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,308,424..1,308,495(+)","tRNA-Asp","no","null","PCOAH_00039540","null","tRNA-Asp","12","CP016250:..(+)","CP016250","0","#N/A (orthology only determined for protein-coding genes)","0","1","1","1","null","null","forward","tRNA encoding","No","72"
"PCOAH_00039550","PCOAH_00039550-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,309,687..1,309,766(+)","tRNA-Leu","no","null","PCOAH_00039550","null","tRNA-Leu","12","CP016250:..(+)","CP016250","0","#N/A (orthology only determined for protein-coding genes)","0","1","1","1","null","null","forward","tRNA encoding","No","80"
"PCOAH_00039560","PCOAH_00039560-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,310,817..1,310,898(-)","tRNA-Ser","no","null","PCOAH_00039560","null","tRNA-Ser","12","CP016250:..(-)","CP016250","0","#N/A (orthology only determined for protein-coding genes)","0","1","1","1","null","null","reverse","tRNA encoding","No","82"
"PCOAH_00039570","PCOAH_00039570-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,312,280..1,313,706(+)","Uncharacterized protein","no","null","PCOAH_00039570","null","Uncharacterized protein","12","CP016250:1312280..1313706(+)","CP016250","7","OG6r1_106566","0","2","2","1","null","null","forward","protein coding","No","1074"
"PCOAH_00039580","PCOAH_00039580-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,315,092..1,316,036(+)","4-nitrophenylphosphatase","no","null","PCOAH_00039580","null","4-nitrophenylphosphatase","12","CP016250:1315092..1316036(+)","CP016250","44","OG6_100677","0","1","1","1","null","null","forward","protein coding","No","945"
"PCOAH_00039590","PCOAH_00039590-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,316,359..1,316,877(-)","Uncharacterized protein","no","null","PCOAH_00039590","null","Uncharacterized protein","12","CP016250:1316359..1316877(-)","CP016250","43","OG6_103096","0","2","2","1","null","null","reverse","protein coding","No","339"
"PCOAH_00039600","PCOAH_00039600-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,317,510..1,321,841(-)","Uncharacterized protein","no","null","PCOAH_00039600","null","Uncharacterized protein","12","CP016250:1317510..1321841(-)","CP016250","5","OG6r1_108032","0","1","1","1","null","null","reverse","protein coding","No","4332"
"PCOAH_00039610","PCOAH_00039610-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,323,102..1,325,067(-)","Calcium/calmodulin-dependent protein kinase","no","null","PCOAH_00039610","null","Calcium/calmodulin-dependent protein kinase","12","CP016250:1323102..1325067(-)","CP016250","45","OG6_136970","0","4","4","1","null","null","reverse","protein coding","No","1461"
"PCOAH_00039620","PCOAH_00039620-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,326,113..1,327,370(-)","Uncharacterized protein","no","null","PCOAH_00039620","null","Uncharacterized protein","12","CP016250:1326121..1327347(-)","CP016250","43","OG6_533276","0","3","3","1","8","23","reverse","protein coding","No","799"
"PCOAH_00039630","PCOAH_00039630-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,328,074..1,329,104(-)","Mitochondrial atp synthase f1","no","null","PCOAH_00039630","null","Mitochondrial atp synthase f1","12","CP016250:1328074..1328750(-)","CP016250","44","OG6_103560","0","3","3","1","null","354","reverse","protein coding","No","567"
"PCOAH_00039640","PCOAH_00039640-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,329,455..1,331,803(+)","GTP-binding protein TypA/BipA","no","null","PCOAH_00039640","null","GTP-binding protein TypA/BipA","12","CP016250:1329455..1331803(+)","CP016250","44","OG6_103683","0","1","1","1","null","null","forward","protein coding","No","2349"
"PCOAH_00039650","PCOAH_00039650-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,333,052..1,333,411(+)","Uncharacterized protein","no","null","PCOAH_00039650","null","Uncharacterized protein","12","CP016250:1333052..1333411(+)","CP016250","44","OG6_146173","0","1","1","1","null","null","forward","protein coding","No","360"
"PCOAH_00039660","PCOAH_00039660-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,333,982..1,335,297(-)","Transporter","no","null","PCOAH_00039660","null","Transporter","12","CP016250:1333982..1335297(-)","CP016250","43","OG6_110001","0","2","2","1","null","null","reverse","protein coding","No","1254"
"PCOAH_00039670","PCOAH_00039670-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,336,767..1,338,489(+)","Cation diffusion facilitator transporter domain-containing protein","no","null","PCOAH_00039670","null","Cation diffusion facilitator transporter domain-containing protein","12","CP016250:1336767..1338489(+)","CP016250","43","OG6_100508","0","2","2","1","null","null","forward","protein coding","No","1620"
"PCOAH_00039680","PCOAH_00039680-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,339,689..1,342,430(-)","Uncharacterized protein","no","null","PCOAH_00039680","null","Uncharacterized protein","12","CP016250:1339689..1342430(-)","CP016250","44","OG6_109312","0","1","1","1","null","null","reverse","protein coding","No","2742"
"PCOAH_00039690","PCOAH_00039690-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,345,050..1,347,686(-)","Uncharacterized protein","no","null","PCOAH_00039690","null","Uncharacterized protein","12","CP016250:1345050..1347686(-)","CP016250","44","OG6_101642","0","1","1","1","null","null","reverse","protein coding","No","2637"
"PCOAH_00039700","PCOAH_00039700-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,351,282..1,354,182(-)","RAP protein","no","null","PCOAH_00039700","null","RAP protein","12","CP016250:1351282..1354182(-)","CP016250","44","OG6_126356","0","1","1","1","null","null","reverse","protein coding","No","2901"
"PCOAH_00039710","PCOAH_00039710-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,355,292..1,356,308(+)","Uncharacterized protein","no","null","PCOAH_00039710","null","Uncharacterized protein","12","CP016250:1355292..1356308(+)","CP016250","42","OG6_532847","0","2","2","1","null","null","forward","protein coding","No","966"
"PCOAH_00039720","PCOAH_00039720-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,357,163..1,357,759(-)","Superoxide dismutase","no","null","PCOAH_00039720","null","Superoxide dismutase","12","CP016250:1357163..1357759(-)","CP016250","90","OG6_100280","1","1","1","1","null","null","reverse","protein coding","No","597"
"PCOAH_00039730","PCOAH_00039730-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,359,617..1,360,657(-)","Uncharacterized protein","no","null","PCOAH_00039730","null","Uncharacterized protein","12","CP016250:1359617..1360657(-)","CP016250","9","OG6r1_104390","0","1","1","1","null","null","reverse","protein coding","No","1041"
"PCOAH_00039740","PCOAH_00039740-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,363,007..1,364,185(+)","Uncharacterized protein","no","null","PCOAH_00039740","null","Uncharacterized protein","12","CP016250:1363007..1364185(+)","CP016250","44","OG6_179335","0","1","1","1","null","null","forward","protein coding","No","1179"
"PCOAH_00039750","PCOAH_00039750-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,365,498..1,367,255(-)","Uncharacterized protein","no","null","PCOAH_00039750","null","Uncharacterized protein","12","CP016250:1365498..1367255(-)","CP016250","39","OG6_144993","0","1","1","1","null","null","reverse","protein coding","No","1758"
"PCOAH_00039760","PCOAH_00039760-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,369,911..1,372,211(+)","Uncharacterized protein","no","null","PCOAH_00039760","null","Uncharacterized protein","12","CP016250:1369911..1372211(+)","CP016250","44","OG6_103749","0","3","3","1","null","null","forward","protein coding","No","1890"
"PCOAH_00039770","PCOAH_00039770-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,373,479..1,376,382(+)","ATPase","no","null","PCOAH_00039770","null","ATPase","12","CP016250:1373479..1376382(+)","CP016250","120","OG6_102053","2","1","1","1","null","null","forward","protein coding","No","2904"
"PCOAH_00039780","PCOAH_00039780-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,377,539..1,393,668(-)","SICA antigen","no","null","PCOAH_00039780","null","SICA antigen","12","CP016250:1377539..1393668(-)","CP016250","0","OG6_123563","0","18","18","1","null","null","reverse","protein coding","No","8352"
"PCOAH_00039790","PCOAH_00039790-t30_1","Plasmodium coatneyi Hackeri","CP016250:1,397,964..1,398,662(-)","Uncharacterized protein","no","null","PCOAH_00039790","null","Uncharacterized protein","12","CP016250:1397964..1398662(-)","CP016250","44","OG6_101937","0","1","1","1","null","null","reverse","protein coding","No","699"
