Experiment,Samples combined,Cat Sample stage(s),Sample_stage,Analysis?,Strandedness?,file_prefix,Concatenated file,Rationale,Single end?,Geography_source,Paper,sample,fastq_1,fastq_2,accession,run_accession,experiment_accession,sample_accession,secondary_sample_accession,study_accession,secondary_study_accession,parent_study,submission_accession,run_alias,experiment_alias,sample_alias,study_alias,library_layout,library_selection,library_source,library_strategy,library_name,instrument_model,instrument_platform,base_count,read_count,tax_id,scientific_name,sample_title,experiment_title,study_title,description,sample_description,fastq_md5,fastq_bytes,fastq_ftp,fastq_galaxy,fastq_aspera,assembly,ht_index
Kim19,A_0 before CQ,Asexual_Mixed,BL01_0hr,scspades-complete,Stranded,,,Separate clinical isolates - before and after CQ for each patient combined,,Cambodia,Characterization of P. vivax blood stage transcriptomes from field isolates reveals similarities among infections and complex gene isoforms,SRX5158512,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX5158512_SRR8347515_1.fastq.gz,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX5158512_SRR8347515_2.fastq.gz,SAMN10605276,SRR8347515,SRX5158512,SAMN10605276,SRS4168330,PRJNA378759,SRP108632,PRJNA9540,SRA824629,Index_1.A_0_R1.fastq.gz,A_0,A_0,PRJNA378759,PAIRED,RANDOM,TRANSCRIPTOMIC,RNA-Seq,A_0,Illumina HiSeq 2500,ILLUMINA,69253100,692531,5855,Plasmodium vivax,BL01_0hr,Illumina HiSeq 2500 sequencing; RNA-seq of patient infected P. vivax,Plasmodium vivax Transcriptome or Gene expression,Illumina HiSeq 2500 sequencing; RNA-seq of patient infected P. vivax,BL01_0hr,2899d785cf6310ca8e28c9cdf6fe278c;64742ce727dbb7e2df7425e2f769f280,19700433;21323885,ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/005/SRR8347515/SRR8347515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/005/SRR8347515/SRR8347515_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/005/SRR8347515/SRR8347515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR834/005/SRR8347515/SRR8347515_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR834/005/SRR8347515/SRR8347515_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR834/005/SRR8347515/SRR8347515_2.fastq.gz,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/cdhitest/Kim19_A/Kim19_A_0.95_cdhitest.fasta,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/hisat_indexes/Kim19_A_0.95_cdhitest.fasta
Roth18,0h_Schneiders_+_3%BSA_BioRep2,Sporozoite,,,,,,Difficult to tell if different blood is used?,,Thailand _ Myanmar border,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,SRX4420290,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420290_SRR7554431_1.fastq.gz,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420290_SRR7554431_2.fastq.gz,SAMN09667000,SRR7554431,SRX4420290,SAMN09667000,SRS3573078,PRJNA481383,SRP154910,,SRA743901,GSM3302760_r1,GSM3302760,0h_Schneiders_+_3%BSA_BioRep2,PRJNA481383,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina MiSeq,ILLUMINA,326832891,1218384,5855,Plasmodium vivax,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,Illumina MiSeq sequencing; GSM3302760: 0h_Schneiders_+_3%BSA_BioRep2; Plasmodium vivax; RNA-Seq,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,Illumina MiSeq sequencing; GSM3302760: 0h_Schneiders_+_3%BSA_BioRep2; Plasmodium vivax; RNA-Seq,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,f483c2e2fd62685a117aeb8735df794e;852eb6830d5cb85bd7e728ec25a7110d,103102320;110850776,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/001/SRR7554431/SRR7554431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/001/SRR7554431/SRR7554431_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/001/SRR7554431/SRR7554431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/001/SRR7554431/SRR7554431_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/001/SRR7554431/SRR7554431_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/001/SRR7554431/SRR7554431_2.fastq.gz,,
Roth18,0h_Schneiders_+_3%BSA_BioRep3,Sporozoite,,,,,,Difficult to tell if different blood is used?,,Thailand _ Myanmar border,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,SRX4420302,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420302_SRR7554443_1.fastq.gz,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420302_SRR7554443_2.fastq.gz,SAMN09667012,SRR7554443,SRX4420302,SAMN09667012,SRS3573090,PRJNA481383,SRP154910,,SRA743901,GSM3302772_r1,GSM3302772,0h_Schneiders_+_3%BSA_BioRep3,PRJNA481383,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina MiSeq,ILLUMINA,331965704,1205429,5855,Plasmodium vivax,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,Illumina MiSeq sequencing; GSM3302772: 0h_Schneiders_+_3%BSA_BioRep3; Plasmodium vivax; RNA-Seq,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,Illumina MiSeq sequencing; GSM3302772: 0h_Schneiders_+_3%BSA_BioRep3; Plasmodium vivax; RNA-Seq,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,94528cb7bd38c6579cee99b950f07f62;df886f0cf69f3138c8ec3dcb9f128d9e,116140805;124189301,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/003/SRR7554443/SRR7554443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/003/SRR7554443/SRR7554443_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/003/SRR7554443/SRR7554443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/003/SRR7554443/SRR7554443_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/003/SRR7554443/SRR7554443_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/003/SRR7554443/SRR7554443_2.fastq.gz,,
Roth18,0h_Schneiders_+_3%BSA_BioRep4,Sporozoite,,,,,,Difficult to tell if different blood is used?,,Thailand _ Myanmar border,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,SRX4420317,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420317_SRR7554458_1.fastq.gz,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420317_SRR7554458_2.fastq.gz,SAMN09684344,SRR7554458,SRX4420317,SAMN09684344,SRS3573106,PRJNA481383,SRP154910,,SRA743901,GSM3302787_r1,GSM3302787,0h_Schneiders_+_3%BSA_BioRep4,PRJNA481383,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina MiSeq,ILLUMINA,232746102,1542841,5855,Plasmodium vivax,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,Illumina MiSeq sequencing; GSM3302787: 0h_Schneiders_+_3%BSA_BioRep4; Plasmodium vivax; RNA-Seq,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,Illumina MiSeq sequencing; GSM3302787: 0h_Schneiders_+_3%BSA_BioRep4; Plasmodium vivax; RNA-Seq,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,441ac405bd500db86b0d02c052af4b1f;3ec566e6191118757bdb7f028ef97f9b,64527018;66559908,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/008/SRR7554458/SRR7554458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/008/SRR7554458/SRR7554458_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/008/SRR7554458/SRR7554458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/008/SRR7554458/SRR7554458_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/008/SRR7554458/SRR7554458_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/008/SRR7554458/SRR7554458_2.fastq.gz,,
Roth18,0h_Schneiders_+_3%BSA_BioRep5,Sporozoite,,,,,,Difficult to tell if different blood is used?,,Thailand _ Myanmar border,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,SRX4420322,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420322_SRR7554463_1.fastq.gz,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420322_SRR7554463_2.fastq.gz,SAMN09684349,SRR7554463,SRX4420322,SAMN09684349,SRS3573112,PRJNA481383,SRP154910,,SRA743901,GSM3302792_r1,GSM3302792,0h_Schneiders_+_3%BSA_BioRep5,PRJNA481383,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina MiSeq,ILLUMINA,1129101056,4189281,5855,Plasmodium vivax,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,Illumina MiSeq sequencing; GSM3302792: 0h_Schneiders_+_3%BSA_BioRep5; Plasmodium vivax; RNA-Seq,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,Illumina MiSeq sequencing; GSM3302792: 0h_Schneiders_+_3%BSA_BioRep5; Plasmodium vivax; RNA-Seq,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,2293b6ef3269dd0683616b12a56891ea;31528ae1e659ae8bb1475ab7e69eb7a0,388991638;425420021,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/003/SRR7554463/SRR7554463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/003/SRR7554463/SRR7554463_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/003/SRR7554463/SRR7554463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/003/SRR7554463/SRR7554463_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/003/SRR7554463/SRR7554463_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/003/SRR7554463/SRR7554463_2.fastq.gz,,
Roth18,0h_Schneiders_+_3%BSA_Mosq_BioRep1,Sporozoite,,,,,,Difficult to tell if different blood is used?,,Thailand _ Myanmar border,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,SRX4420326,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420326_SRR7554467_1.fastq.gz,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420326_SRR7554467_2.fastq.gz,SAMN09688189,SRR7554467,SRX4420326,SAMN09688189,SRS3573115,PRJNA481383,SRP154910,,SRA743901,GSM3302796_r1,GSM3302796,0h_Schneiders_+_3%BSA_Mosq_BioRep1,PRJNA481383,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina MiSeq,ILLUMINA,629009447,2341251,7168,Anopheles dirus,Uninfected Anopheles dirus Salivary glands,Illumina MiSeq sequencing; GSM3302796: 0h_Schneiders_+_3%BSA_Mosq_BioRep1; Anopheles dirus; RNA-Seq,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,Illumina MiSeq sequencing; GSM3302796: 0h_Schneiders_+_3%BSA_Mosq_BioRep1; Anopheles dirus; RNA-Seq,sample collected in Schneider&apos;s media + 3% bovine serum albumin at 0 h at 4 C temperature,6aeca52e9417118a91bd37816eb78814;9b3c5bbd1bfe209c26412b00c788c1ba,212751942;222622754,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/007/SRR7554467/SRR7554467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/007/SRR7554467/SRR7554467_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/007/SRR7554467/SRR7554467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/007/SRR7554467/SRR7554467_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/007/SRR7554467/SRR7554467_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/007/SRR7554467/SRR7554467_2.fastq.gz,,
Roth18,0h_Schneiders_BioRep1,Sporozoite,,,,,,Difficult to tell if different blood is used?,,Thailand _ Myanmar border,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,SRX4420277,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420277_SRR7554418_1.fastq.gz,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420277_SRR7554418_2.fastq.gz,SAMN09666987,SRR7554418,SRX4420277,SAMN09666987,SRS3573067,PRJNA481383,SRP154910,,SRA743901,GSM3302747_r1,GSM3302747,0h_Schneiders_BioRep1,PRJNA481383,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina MiSeq,ILLUMINA,674807455,2476623,5855,Plasmodium vivax,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,Illumina MiSeq sequencing; GSM3302747: 0h_Schneiders_BioRep1; Plasmodium vivax; RNA-Seq,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,Illumina MiSeq sequencing; GSM3302747: 0h_Schneiders_BioRep1; Plasmodium vivax; RNA-Seq,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,e94334811e634c356b783a0dbfeb777a;0d36d18b12dea977c344d8c1246e3d51,239914835;255522811,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/008/SRR7554418/SRR7554418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/008/SRR7554418/SRR7554418_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/008/SRR7554418/SRR7554418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/008/SRR7554418/SRR7554418_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/008/SRR7554418/SRR7554418_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/008/SRR7554418/SRR7554418_2.fastq.gz,,
Roth18,0h_Schneiders_BioRep2,Sporozoite,,,,,,Difficult to tell if different blood is used?,,Thailand _ Myanmar border,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,SRX4420289,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420289_SRR7554430_1.fastq.gz,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420289_SRR7554430_2.fastq.gz,SAMN09666999,SRR7554430,SRX4420289,SAMN09666999,SRS3573077,PRJNA481383,SRP154910,,SRA743901,GSM3302759_r1,GSM3302759,0h_Schneiders_BioRep2,PRJNA481383,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina MiSeq,ILLUMINA,538932858,1932011,5855,Plasmodium vivax,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,Illumina MiSeq sequencing; GSM3302759: 0h_Schneiders_BioRep2; Plasmodium vivax; RNA-Seq,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,Illumina MiSeq sequencing; GSM3302759: 0h_Schneiders_BioRep2; Plasmodium vivax; RNA-Seq,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,b2a13162d01bf4f932cb7fa2b381aa9a;19bdd0efe12d34ff0d8ae98cbf0ae849,174508693;188867584,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/000/SRR7554430/SRR7554430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/000/SRR7554430/SRR7554430_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/000/SRR7554430/SRR7554430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/000/SRR7554430/SRR7554430_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/000/SRR7554430/SRR7554430_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/000/SRR7554430/SRR7554430_2.fastq.gz,,
Roth18,0h_Schneiders_BioRep3,Sporozoite,,,,,,Difficult to tell if different blood is used?,,Thailand _ Myanmar border,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,SRX4420301,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420301_SRR7554442_1.fastq.gz,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420301_SRR7554442_2.fastq.gz,SAMN09667011,SRR7554442,SRX4420301,SAMN09667011,SRS3573089,PRJNA481383,SRP154910,,SRA743901,GSM3302771_r1,GSM3302771,0h_Schneiders_BioRep3,PRJNA481383,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina MiSeq,ILLUMINA,425655100,1537773,5855,Plasmodium vivax,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,Illumina MiSeq sequencing; GSM3302771: 0h_Schneiders_BioRep3; Plasmodium vivax; RNA-Seq,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,Illumina MiSeq sequencing; GSM3302771: 0h_Schneiders_BioRep3; Plasmodium vivax; RNA-Seq,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,561414a7745f0a1833b0ea7551eae09d;c13bfc5d11440aa209b1ad6e555f1c7d,151134621;160779468,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/002/SRR7554442/SRR7554442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/002/SRR7554442/SRR7554442_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/002/SRR7554442/SRR7554442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/002/SRR7554442/SRR7554442_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/002/SRR7554442/SRR7554442_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/002/SRR7554442/SRR7554442_2.fastq.gz,,
Roth18,0h_Schneiders_BioRep4,Sporozoite,,,,,,Difficult to tell if different blood is used?,,Thailand _ Myanmar border,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,SRX4420315,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420315_SRR7554456_1.fastq.gz,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420315_SRR7554456_2.fastq.gz,SAMN09684342,SRR7554456,SRX4420315,SAMN09684342,SRS3573104,PRJNA481383,SRP154910,,SRA743901,GSM3302785_r1,GSM3302785,0h_Schneiders_BioRep4,PRJNA481383,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina MiSeq,ILLUMINA,199957267,1326818,5855,Plasmodium vivax,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,Illumina MiSeq sequencing; GSM3302785: 0h_Schneiders_BioRep4; Plasmodium vivax; RNA-Seq,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,Illumina MiSeq sequencing; GSM3302785: 0h_Schneiders_BioRep4; Plasmodium vivax; RNA-Seq,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,6ec18732a41c2b949e59ec57d76a56e3;f91bd49ed54a11e6cbc6c7ba9b4ce800,59364328;60977187,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/006/SRR7554456/SRR7554456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/006/SRR7554456/SRR7554456_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/006/SRR7554456/SRR7554456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/006/SRR7554456/SRR7554456_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/006/SRR7554456/SRR7554456_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/006/SRR7554456/SRR7554456_2.fastq.gz,,
Roth18,0h_Schneiders_BioRep5,Sporozoite,,,,,,Difficult to tell if different blood is used?,,Thailand _ Myanmar border,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,SRX4420321,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420321_SRR7554462_1.fastq.gz,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420321_SRR7554462_2.fastq.gz,SAMN09684348,SRR7554462,SRX4420321,SAMN09684348,SRS3573110,PRJNA481383,SRP154910,,SRA743901,GSM3302791_r1,GSM3302791,0h_Schneiders_BioRep5,PRJNA481383,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina MiSeq,ILLUMINA,1205858428,4598432,5855,Plasmodium vivax,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,Illumina MiSeq sequencing; GSM3302791: 0h_Schneiders_BioRep5; Plasmodium vivax; RNA-Seq,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,Illumina MiSeq sequencing; GSM3302791: 0h_Schneiders_BioRep5; Plasmodium vivax; RNA-Seq,Plasmodium vivax sporozoites from Anopheles dirus salivary glands,5d73e84f4a438e4ea0314da4ae9bc660;ed7f06e8fc2d7fa0bdef4bfdec53ec0b,413829550;452508485,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/002/SRR7554462/SRR7554462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/002/SRR7554462/SRR7554462_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/002/SRR7554462/SRR7554462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/002/SRR7554462/SRR7554462_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/002/SRR7554462/SRR7554462_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/002/SRR7554462/SRR7554462_2.fastq.gz,,
Roth18,0h_Schneiders_Mosq_BioRep1,Sporozoite,,,,,,Difficult to tell if different blood is used?,,Thailand _ Myanmar border,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,SRX4420325,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420325_SRR7554466_1.fastq.gz,/camp/lab/langhornej/working/HPC/littlet/tl22-01_vivaxDeNovo/SRA_files/nextflowFetchNGS_dir/fastq/SRX4420325_SRR7554466_2.fastq.gz,SAMN09688188,SRR7554466,SRX4420325,SAMN09688188,SRS3573114,PRJNA481383,SRP154910,,SRA743901,GSM3302795_r1,GSM3302795,0h_Schneiders_Mosq_BioRep1,PRJNA481383,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,,Illumina MiSeq,ILLUMINA,901557377,3070825,7168,Anopheles dirus,Uninfected Anopheles dirus Salivary glands,Illumina MiSeq sequencing; GSM3302795: 0h_Schneiders_Mosq_BioRep1; Anopheles dirus; RNA-Seq,Unraveling the Plasmodium vivax sporozoite transcriptional journey from mosquito vector to human host,Illumina MiSeq sequencing; GSM3302795: 0h_Schneiders_Mosq_BioRep1; Anopheles dirus; RNA-Seq,sample collected in Schneider&apos;s media at 0 h at 4 C temperature,4bea9309cba3229c3736911aa00a64ff;eb99fa36a64346e4721712fab81eadf4,357250285;394942696,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/006/SRR7554466/SRR7554466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/006/SRR7554466/SRR7554466_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/006/SRR7554466/SRR7554466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR755/006/SRR7554466/SRR7554466_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/006/SRR7554466/SRR7554466_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR755/006/SRR7554466/SRR7554466_2.fastq.gz,,
