"Gene ID","source_id","Organism","Genomic Location (Gene)","Product Description","Gene has Unmatched Transcripts","Gene Name or Symbol","gene_source_id","Previous ID(s)","Transcript Product Description","Chromosome","Genomic Location (Transcript)","Genomic Sequence ID","Ortholog count","Ortholog Group","Paralog count","# Exons in Gene","# Exons in Transcript","# Transcripts","Annotated 3' UTR length","Annotated 5' UTR length","Gene Strand","Gene Type","Is Pseudo","Transcript Length"
"PCHAS_1338000","PCHAS_1338000.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,441,944..1,442,777(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1338000","Previous IDs: PC000079.00.0;PCAS_133800;PCHAS_133800","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1441944..1442777(-)","PCHAS_13_v3","28","OG6_533167","0","3","3","1","null","null","reverse","protein coding","No","504"
"PCHAS_1338100","PCHAS_1338100.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,443,723..1,444,076(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1338100","Previous IDs: PCHAS_133810","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1443723..1444076(+)","PCHAS_13_v3","44","OG6_533039","0","1","1","1","null","null","forward","protein coding","No","354"
"PCHAS_1338200","PCHAS_1338200.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,444,612..1,445,363(-)","mitochondrial pyruvate carrier protein 2, putative","no","MPC2","PCHAS_1338200","Previous IDs: PC300793.00.0;PCAS_133820;PCHAS_133820","mitochondrial pyruvate carrier protein 2, putative","13","PCHAS_13_v3:1444612..1445363(-)","PCHAS_13_v3","44","OG6_101975","0","4","4","1","null","null","reverse","protein coding","No","396"
"PCHAS_1338300","PCHAS_1338300.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,447,324..1,450,397(+)","cGMP-specific 3',5'-cyclic phosphodiesterase delta, putative","no","PDEdelta","PCHAS_1338300","Previous IDs: PC000253.02.0;PCAS_133830;PCHAS_133830","cGMP-specific 3',5'-cyclic phosphodiesterase delta, putative","13","PCHAS_13_v3:1447324..1450397(+)","PCHAS_13_v3","45","OG6_532416","0","6","6","1","null","null","forward","protein coding","No","2385"
"PCHAS_1338400","PCHAS_1338400.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,451,425..1,452,581(-)","RAP protein, putative","no","null","PCHAS_1338400","Previous IDs: PC000254.02.0;PCAS_133840;PCHAS_133840","RAP protein, putative","13","PCHAS_13_v3:1451425..1452581(-)","PCHAS_13_v3","44","OG6_119630","0","2","2","1","null","null","reverse","protein coding","No","1053"
"PCHAS_1338500","PCHAS_1338500.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,453,615..1,455,351(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1338500","Previous IDs: PC000255.02.0;PC000635.01.0;PC300475.00.0;PC300565.00.0;PCAS_133850;PCHAS_133850","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1453615..1455351(+)","PCHAS_13_v3","40","OG6_533704","0","1","1","1","null","null","forward","protein coding","No","1737"
"PCHAS_1338600","PCHAS_1338600.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,455,738..1,459,173(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1338600","Previous IDs: PC000085.04.0;PC300473.00.0;PC300474.00.0;PCAS_133860;PCHAS_133860","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1455738..1459173(-)","PCHAS_13_v3","44","OG6_532696","0","2","2","1","null","null","reverse","protein coding","No","3135"
"PCHAS_1338700","PCHAS_1338700.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,461,269..1,462,085(+)","proteasome subunit beta type-2, putative","no","null","PCHAS_1338700","Previous IDs: PCHAS_133870","proteasome subunit beta type-2, putative","13","PCHAS_13_v3:1461269..1462085(+)","PCHAS_13_v3","44","OG6_102061","0","2","2","1","null","null","forward","protein coding","No","588"
"PCHAS_1338800","PCHAS_1338800.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,463,615..1,465,360(+)","RNA 3'-terminal phosphate cyclase-like protein, putative","no","RCL1","PCHAS_1338800","Previous IDs: PC000751.04.0;PCAS_133880;PCHAS_133880","RNA 3'-terminal phosphate cyclase-like protein, putative","13","PCHAS_13_v3:1463615..1465360(+)","PCHAS_13_v3","45","OG6_102522","0","1","1","1","null","null","forward","protein coding","No","1746"
"PCHAS_1338900","PCHAS_1338900.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,466,713..1,467,765(-)","exported protein 2, putative","no","EXP2","PCHAS_1338900","Previous IDs: PC000056.05.0;PCAS_133890;PCHAS_133890","exported protein 2, putative","13","PCHAS_13_v3:1466713..1467765(-)","PCHAS_13_v3","44","OG6_533581","0","3","3","1","null","null","reverse","protein coding","No","816"
"PCHAS_1339000","PCHAS_1339000.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,471,039..1,473,531(+)","inorganic anion antiporter, putative","no","null","PCHAS_1339000","Previous IDs: PC000144.02.0;PC301986.00.0;PCAS_133900;PCHAS_133900","inorganic anion antiporter, putative","13","PCHAS_13_v3:1471039..1473531(+)","PCHAS_13_v3","44","OG6_106724","0","5","5","1","null","null","forward","protein coding","No","2010"
"PCHAS_1339100","PCHAS_1339100.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,473,862..1,475,942(-)","RAP protein, putative","no","null","PCHAS_1339100","Previous IDs: PC000146.02.0;PCAS_133910;PCHAS_133910","RAP protein, putative","13","PCHAS_13_v3:1473862..1475942(-)","PCHAS_13_v3","44","OG6_533762","0","5","5","1","null","null","reverse","protein coding","No","1542"
"PCHAS_1339200","PCHAS_1339200.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,477,244..1,478,725(-)","diacylglycerol kinase, putative","no","null","PCHAS_1339200","Previous IDs: PC000145.02.0;PC301987.00.0;PCAS_133920;PCHAS_133920","diacylglycerol kinase, putative","13","PCHAS_13_v3:1477244..1478725(-)","PCHAS_13_v3","44","OG6_117937","0","2","2","1","null","null","reverse","protein coding","No","1350"
"PCHAS_1339300","PCHAS_1339300.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,479,504..1,481,502(-)","transmembrane protein 43, putative","no","TMEM43","PCHAS_1339300","Previous IDs: PC000148.02.0;PCAS_133930;PCHAS_133930","transmembrane protein 43, putative","13","PCHAS_13_v3:1479504..1481502(-)","PCHAS_13_v3","44","OG6_145838","0","6","6","1","null","null","reverse","protein coding","No","1347"
"PCHAS_1339400","PCHAS_1339400.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,483,188..1,486,598(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1339400","Previous IDs: PC000149.02.0;PC103553.00.0;PC404368.00.0;PC405424.00.0;PCAS_133940;PCHAS_133940","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1483188..1486598(+)","PCHAS_13_v3","14","OG6r1_101560","0","1","1","1","null","null","forward","protein coding","No","3411"
"PCHAS_1339500","PCHAS_1339500.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,486,673..1,489,291(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1339500","Previous IDs: PC102010.00.0;PC103554.00.0;PC404367.00.0;PCAS_133950;PCHAS_133950","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1486673..1489291(+)","PCHAS_13_v3","5","OG6r1_109867","0","1","1","1","null","null","forward","protein coding","No","2619"
"PCHAS_1339600","PCHAS_1339600.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,489,889..1,490,749(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1339600","Previous IDs: PCHAS_133960","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1489889..1490749(+)","PCHAS_13_v3","6","OG6r1_107946","0","1","1","1","null","null","forward","protein coding","No","861"
"PCHAS_1339700","PCHAS_1339700.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,491,373..1,497,124(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1339700","Previous IDs: PC000123.05.0;PC000862.00.0;PC405483.00.0;PCAS_133970;PCHAS_133970","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1491373..1497124(-)","PCHAS_13_v3","32","OG6_532336","0","2","2","1","null","null","reverse","protein coding","No","5436"
"PCHAS_1339800","PCHAS_1339800.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,497,710..1,498,818(+)","pre-mRNA-splicing factor ISY1, putative","no","ISY1","PCHAS_1339800","Previous IDs: PC000124.05.0;PCAS_133980;PCHAS_133980","pre-mRNA-splicing factor ISY1, putative","13","PCHAS_13_v3:1497710..1498818(+)","PCHAS_13_v3","44","OG6_102669","0","4","4","1","null","null","forward","protein coding","No","606"
"PCHAS_1339900","PCHAS_1339900.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,498,815..1,500,565(-)","protein transport protein YIP1, putative","no","YIP1","PCHAS_1339900","Previous IDs: PC405723.00.0;PCAS_133990;PCHAS_133990","protein transport protein YIP1, putative","13","PCHAS_13_v3:1498815..1500565(-)","PCHAS_13_v3","44","OG6_101570","0","6","6","1","null","null","reverse","protein coding","No","1035"
"PCHAS_1340000","PCHAS_1340000.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,501,886..1,506,801(+)","histone deacetylase, putative","no","HDA1","PCHAS_1340000","Previous IDs: PC000050.05.0;PC000361.03.0;PC000537.01.0;PC000708.01.0;PCAS_134000;PCHAS_134000","histone deacetylase, putative","13","PCHAS_13_v3:1501886..1506801(+)","PCHAS_13_v3","43","OG6_114105","0","2","2","1","null","null","forward","protein coding","No","4647"
"PCHAS_1340100","PCHAS_1340100.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,507,795..1,510,324(+)","conserved protein, unknown function","no","null","PCHAS_1340100","Previous IDs: PC000548.02.0;PC000610.04.0;PCAS_134010;PCHAS_134010","conserved protein, unknown function","13","PCHAS_13_v3:1507795..1510324(+)","PCHAS_13_v3","44","OG6_126773","0","9","9","1","null","null","forward","protein coding","No","1521"
"PCHAS_1340200","PCHAS_1340200.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,510,568..1,514,107(+)","M1-family alanyl aminopeptidase, putative","no","null","PCHAS_1340200","Previous IDs: PC300460.00.0;PC302199.00.0;PC302310.00.0;PCAS_134020;PCHAS_134020","M1-family alanyl aminopeptidase, putative","13","PCHAS_13_v3:1510568..1514107(+)","PCHAS_13_v3","37","OG6_532703","0","3","3","1","null","null","forward","protein coding","No","3225"
"PCHAS_1340300","PCHAS_1340300.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,514,294..1,515,128(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1340300","Previous IDs: PC105785.00.0;PC302309.00.0;PCAS_134030;PCHAS_134030","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1514294..1515128(-)","PCHAS_13_v3","44","OG6_532632","0","3","3","1","null","null","reverse","protein coding","No","657"
"PCHAS_1340400","PCHAS_1340400.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,515,628..1,517,758(-)","protein disulfide-isomerase, putative","no","null","PCHAS_1340400","Previous IDs: PC000387.03.0;PC105786.00.0;PCAS_134040;PCHAS_134040","protein disulfide-isomerase, putative","13","PCHAS_13_v3:1515628..1517758(-)","PCHAS_13_v3","43","OG6_133230","0","4","4","1","null","null","reverse","protein coding","No","1632"
"PCHAS_1340500","PCHAS_1340500.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,519,183..1,521,573(+)","DNA-directed RNA polymerase, alpha subunit, putative","no","null","PCHAS_1340500","Previous IDs: PC000273.04.0;PC000335.03.0;PC300200.00.0;PCAS_134050;PCHAS_134050","DNA-directed RNA polymerase, alpha subunit, putative","13","PCHAS_13_v3:1519183..1521573(+)","PCHAS_13_v3","44","OG6_105781","0","1","1","1","null","null","forward","protein coding","No","2391"
"PCHAS_1340600","PCHAS_1340600.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,521,890..1,523,641(-)","HSP20-like chaperone, putative","no","null","PCHAS_1340600","Previous IDs: PC000043.03.0;PC301832.00.0;PCAS_134060;PCHAS_134060","HSP20-like chaperone, putative","13","PCHAS_13_v3:1521890..1523641(-)","PCHAS_13_v3","42","OG6_533055","0","7","7","1","null","null","reverse","protein coding","No","1059"
"PCHAS_1340700","PCHAS_1340700.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,524,442..1,525,527(+)","dihydroorotase, putative","no","null","PCHAS_1340700","Previous IDs: PC000731.00.0;PCAS_134070;PCHAS_134070","dihydroorotase, putative","13","PCHAS_13_v3:1524442..1525527(+)","PCHAS_13_v3","44","OG6_106265","0","1","1","1","null","null","forward","protein coding","No","1086"
"PCHAS_1340800","PCHAS_1340800.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,525,784..1,526,191(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1340800","Previous IDs: PCHAS_134080","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1525784..1526191(-)","PCHAS_13_v3","43","OG6_533585","0","1","1","1","null","null","reverse","protein coding","No","408"
"PCHAS_1340900","PCHAS_1340900.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,526,926..1,528,889(-)","GTPase-activating protein, putative","no","null","PCHAS_1340900","Previous IDs: PC000199.03.0;PCAS_134090;PCHAS_134090","GTPase-activating protein, putative","13","PCHAS_13_v3:1526926..1528889(-)","PCHAS_13_v3","44","OG6_103725","0","2","2","1","null","null","reverse","protein coding","No","1794"
"PCHAS_1341000","PCHAS_1341000.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,531,338..1,532,216(+)","DnaJ protein, putative","no","null","PCHAS_1341000","Previous IDs: PC000353.05.0;PC300175.00.0;PCAS_134100;PCHAS_134100","DnaJ protein, putative","13","PCHAS_13_v3:1531338..1532216(+)","PCHAS_13_v3","44","OG6_102445","0","1","1","1","null","null","forward","protein coding","No","879"
"PCHAS_1341100","PCHAS_1341100.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,533,088..1,536,410(+)","CKK domain-containing protein, putative","no","null","PCHAS_1341100","Previous IDs: PC000324.00.0;PC000354.05.0;PC000544.03.0;PCAS_134110;PCHAS_134110","CKK domain-containing protein, putative","13","PCHAS_13_v3:1533088..1536410(+)","PCHAS_13_v3","40","OG6_533289","0","6","6","1","null","null","forward","protein coding","No","2574"
"PCHAS_1341200","PCHAS_1341200.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,538,241..1,540,226(+)","conserved protein, unknown function","no","null","PCHAS_1341200","Previous IDs: PC000719.00.0;PC301121.00.0;PCAS_134120;PCHAS_134120","conserved protein, unknown function","13","PCHAS_13_v3:1538241..1540226(+)","PCHAS_13_v3","25","OG6_533124","0","1","1","1","null","null","forward","protein coding","No","1986"
"PCHAS_1341300","PCHAS_1341300.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,541,547..1,543,472(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1341300","Previous IDs: PC000720.00.0;PC000777.01.0;PCAS_134130;PCHAS_134130","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1541547..1543472(-)","PCHAS_13_v3","0","OG6_135352","0","1","1","1","null","null","reverse","protein coding","No","1926"
"PCHAS_1341400","PCHAS_1341400.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,544,623..1,544,955(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1341400","Previous IDs: PC000776.01.0;PCAS_134140;PCHAS_134140","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1544623..1544955(-)","PCHAS_13_v3","44","OG6_532335","0","1","1","1","null","null","reverse","protein coding","No","333"
"PCHAS_1341500","PCHAS_1341500.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,546,174..1,547,673(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1341500","Previous IDs: PCHAS_134150","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1546174..1547673(-)","PCHAS_13_v3","29","OG6_126865","0","1","1","1","null","null","reverse","protein coding","No","1500"
"PCHAS_1341600","PCHAS_1341600.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,549,177..1,550,928(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1341600","Previous IDs: PC000733.03.0;PCAS_134160;PCHAS_134160","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1549177..1550928(+)","PCHAS_13_v3","42","OG6_130410","0","1","1","1","null","null","forward","protein coding","No","1752"
"PCHAS_1341700","PCHAS_1341700.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,552,674..1,554,834(+)","splicing factor 1, putative","no","SF1","PCHAS_1341700","Previous IDs: PC000817.04.0;PC001043.02.0;PCAS_134170;PCHAS_134170","splicing factor 1, putative","13","PCHAS_13_v3:1552674..1554834(+)","PCHAS_13_v3","20","OG6_101917","0","2","2","1","null","null","forward","protein coding","No","2067"
"PCHAS_1341800","PCHAS_1341800.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,557,489..1,558,634(+)","protein transport protein SFT2, putative","no","null","PCHAS_1341800","Previous IDs: PC106954.00.0;PC302473.00.0;PCAS_134180;PCHAS_134180","protein transport protein SFT2, putative","13","PCHAS_13_v3:1557489..1558634(+)","PCHAS_13_v3","44","OG6_103301","0","4","4","1","null","null","forward","protein coding","No","786"
"PCHAS_1341900","PCHAS_1341900.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,560,633..1,561,622(-)","conserved protein, unknown function","no","null","PCHAS_1341900","Previous IDs: PC000036.00.0;PC301897.00.0;PC404330.00.0;PCAS_134190;PCHAS_134190","conserved protein, unknown function","13","PCHAS_13_v3:1560633..1561622(-)","PCHAS_13_v3","44","OG6_133072","0","1","1","1","null","null","reverse","protein coding","No","990"
"PCHAS_1342000","PCHAS_1342000.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,562,616..1,564,671(+)","nucleoside-diphosphatase, putative","no","null","PCHAS_1342000","Previous IDs: PC000035.00.0;PC301853.00.0;PCAS_134200;PCHAS_134200","nucleoside-diphosphatase, putative","13","PCHAS_13_v3:1562616..1564671(+)","PCHAS_13_v3","44","OG6_154019","0","4","4","1","null","null","forward","protein coding","No","1671"
"PCHAS_1342100","PCHAS_1342100.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,566,888..1,577,716(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1342100","Previous IDs: PC000049.01.0;PC000050.01.0;PC000293.02.0;PC000894.01.0;PC104011.00.0;PC302578.00.0;PC403673.00.0;PC404201.00.0;PCAS_134210;PCHAS_134210","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1566888..1577716(+)","PCHAS_13_v3","32","OG6_533698","0","10","10","1","null","null","forward","protein coding","No","9381"
"PCHAS_1342200","PCHAS_1342200.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,578,491..1,582,565(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1342200","Previous IDs: PC000074.02.0;PC000359.04.0;PC000462.02.0;PC000803.00.0;PC301821.00.0;PC302039.00.0;PCAS_134220;PCHAS_134220","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1578491..1582565(-)","PCHAS_13_v3","40","OG6_532897","0","4","4","1","null","null","reverse","protein coding","No","3690"
"PCHAS_1342300","PCHAS_1342300.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,584,514..1,585,717(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1342300","Previous IDs: PC104944.00.0;PCAS_134230;PCHAS_134230","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1584514..1585717(+)","PCHAS_13_v3","515","OG6_100282","13","3","3","1","null","null","forward","protein coding","No","1005"
"PCHAS_1342400","PCHAS_1342400.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,586,142..1,588,822(+)","palmitoyltransferase DHHC5, putative","no","DHHC5","PCHAS_1342400","Previous IDs: PC000605.00.0;PC001096.02.0;PC302460.00.0;PCAS_134240;PCHAS_134240","palmitoyltransferase DHHC5, putative","13","PCHAS_13_v3:1586142..1588822(+)","PCHAS_13_v3","46","OG6_165769","0","6","6","1","null","null","forward","protein coding","No","1968"
"PCHAS_1342500","PCHAS_1342500.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,589,439..1,590,557(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1342500","Previous IDs: PC105701.00.0;PCAS_134250;PCHAS_134250","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1589439..1590557(-)","PCHAS_13_v3","10","OG6r1_103573","0","1","1","1","null","null","reverse","protein coding","No","1119"
"PCHAS_1342600","PCHAS_1342600.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,591,808..1,592,277(+)","conserved protein, unknown function","no","null","PCHAS_1342600","Previous IDs: PC103233.00.0;PCAS_134260;PCHAS_134260","conserved protein, unknown function","13","PCHAS_13_v3:1591808..1592277(+)","PCHAS_13_v3","45","OG6_139450","0","2","2","1","null","null","forward","protein coding","No","342"
"PCHAS_1342700","PCHAS_1342700.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,592,737..1,594,940(+)","conserved protein, unknown function","no","null","PCHAS_1342700","Previous IDs: PC000092.04.0;PC000259.02.0;PC107350.00.0;PCAS_134270;PCHAS_134270","conserved protein, unknown function","13","PCHAS_13_v3:1592737..1594940(+)","PCHAS_13_v3","43","OG6_146126","0","13","13","1","null","null","forward","protein coding","No","792"
"PCHAS_1342800","PCHAS_1342800.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,595,081..1,595,857(-)","beta-hydroxyacyl-ACP dehydratase, putative","no","FabZ","PCHAS_1342800","Previous IDs: PC000257.02.0;PC302163.00.0;PCAS_134280;PCHAS_134280","beta-hydroxyacyl-ACP dehydratase, putative","13","PCHAS_13_v3:1595081..1595857(-)","PCHAS_13_v3","44","OG6_106480","0","2","2","1","null","null","reverse","protein coding","No","690"
"PCHAS_1342900","PCHAS_1342900.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,596,606..1,597,688(-)","60S ribosomal protein L6, putative","no","null","PCHAS_1342900","Previous IDs: PC000256.02.0;PCAS_134290;PCHAS_134290","60S ribosomal protein L6, putative","13","PCHAS_13_v3:1596606..1597688(-)","PCHAS_13_v3","43","OG6_100791","0","2","2","1","null","null","reverse","protein coding","No","573"
"PCHAS_1343000","PCHAS_1343000.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,599,554..1,600,200(-)","V-type proton ATPase subunit G, putative","no","null","PCHAS_1343000","Previous IDs: PC000258.02.0;PCAS_134300;PCHAS_134300","V-type proton ATPase subunit G, putative","13","PCHAS_13_v3:1599554..1600200(-)","PCHAS_13_v3","53","OG6_101449","1","3","3","1","null","null","reverse","protein coding","No","366"
"PCHAS_1343100","PCHAS_1343100.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,601,771..1,602,817(+)","N-acetyltransferase, GNAT family, putative","no","null","PCHAS_1343100","Previous IDs: PC000708.04.0;PCAS_134310;PCHAS_134310","N-acetyltransferase, GNAT family, putative","13","PCHAS_13_v3:1601771..1602817(+)","PCHAS_13_v3","44","OG6_102911","0","1","1","1","null","null","forward","protein coding","No","1047"
"PCHAS_1343200","PCHAS_1343200.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,603,212..1,604,372(-)","60S ribosomal protein L23, putative","no","RPL23","PCHAS_1343200","Previous IDs: PC000321.03.0;PC302179.00.0;PCAS_134320;PCHAS_134320","60S ribosomal protein L23, putative","13","PCHAS_13_v3:1603212..1604372(-)","PCHAS_13_v3","44","OG6_100365","0","4","4","1","null","null","reverse","protein coding","No","555"
"PCHAS_1343300","PCHAS_1343300.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,606,624..1,608,219(+)","plasmepsin V, putative","no","PMV","PCHAS_1343300","Previous IDs: PC000243.00.0;PC301713.00.0;PCAS_134330;PCHAS_134330","plasmepsin V, putative","13","PCHAS_13_v3:1606624..1608219(+)","PCHAS_13_v3","44","OG6_107443","0","1","1","1","null","null","forward","protein coding","No","1596"
"PCHAS_1343400","PCHAS_1343400.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,609,301..1,610,674(+)","conserved protein, unknown function","no","null","PCHAS_1343400","Previous IDs: PC001157.02.0;PCAS_134340;PCHAS_134340","conserved protein, unknown function","13","PCHAS_13_v3:1609301..1610674(+)","PCHAS_13_v3","44","OG6_156394","0","1","1","1","null","null","forward","protein coding","No","1374"
"PCHAS_1343500","PCHAS_1343500.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,612,862..1,613,971(+)","glideosome associated protein with multiple membrane spans 1, putative","no","GAPM1","PCHAS_1343500","Previous IDs: PC001158.02.0;PC300832.00.0;PCAS_134350;PCHAS_134350","glideosome associated protein with multiple membrane spans 1, putative","13","PCHAS_13_v3:1612862..1613971(+)","PCHAS_13_v3","45","OG6_130918","0","3","3","1","null","null","forward","protein coding","No","906"
"PCHAS_1343600","PCHAS_1343600.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,614,876..1,617,797(-)","vacuolar protein sorting-associated protein 52, putative","no","VPS52","PCHAS_1343600","Previous IDs: PC000211.02.0;PC300830.00.0;PC300898.00.0;PCAS_134360;PCHAS_134360","vacuolar protein sorting-associated protein 52, putative","13","PCHAS_13_v3:1614876..1617797(-)","PCHAS_13_v3","43","OG6_101848","0","1","1","1","null","null","reverse","protein coding","No","2922"
"PCHAS_1343700","PCHAS_1343700.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,618,408..1,619,322(+)","protein BCP1, putative","no","null","PCHAS_1343700","Previous IDs: PC000210.02.0;PCAS_134370;PCHAS_134370","protein BCP1, putative","13","PCHAS_13_v3:1618408..1619322(+)","PCHAS_13_v3","44","OG6_102632","0","1","1","1","null","null","forward","protein coding","No","915"
"PCHAS_1343800","PCHAS_1343800.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,619,474..1,622,776(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1343800","Previous IDs: PC000212.02.0;PC001093.02.0;PC300327.00.0;PCAS_134380;PCHAS_134380","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1619474..1622776(-)","PCHAS_13_v3","43","OG6_102544","0","1","1","1","null","null","reverse","protein coding","No","3303"
"PCHAS_1343900","PCHAS_1343900.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,626,213..1,627,775(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1343900","Previous IDs: PC000087.04.0;PC000152.00.0;PC000484.02.0;PC000685.03.0;PC301051.00.0;PCAS_134390;PCHAS_134390","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1626213..1627775(+)","PCHAS_13_v3","44","OG6_533767","0","1","1","1","null","null","forward","protein coding","No","1563"
"PCHAS_1344000","PCHAS_1344000.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,628,324..1,629,881(-)","micro-fibrillar-associated protein, putative","no","null","PCHAS_1344000","Previous IDs: PC000485.02.0;PC404674.00.0;PCAS_134400;PCHAS_134400","micro-fibrillar-associated protein, putative","13","PCHAS_13_v3:1628324..1629881(-)","PCHAS_13_v3","43","OG6_103001","0","3","3","1","null","null","reverse","protein coding","No","1347"
